time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-21T18:39:02.290Z,33.5013333,-116.5031667,13.77,0.95,ml,26,65,0.06065,0.17,ci,ci39472911,2020-11-22T03:35:22.210Z,"17km ESE of Anza, CA",earthquake,0.27,0.48,0.132,27,reviewed,ci,ci
2020-11-21T18:33:38.990Z,46.69033333,-122.3261667,16.04,0.96,ml,21,94,0.2133,0.15,uw,uw61692247,2020-11-21T19:12:29.470Z,"11 km WSW of Mineral, Washington",earthquake,0.36,1.28,0.199216143,10,reviewed,uw,uw
2020-11-21T18:27:22.973Z,62.6441,-151.2973,82,2.3,ml,,,,1.12,ak,ak020ezg2rz4,2020-11-21T18:32:37.827Z,"31 km WNW of Petersville, Alaska",earthquake,,1,,,automatic,ak,ak
2020-11-21T18:26:52.170Z,19.34199905,-155.1381683,4.829999924,2.05,ml,43,173,,0.140000001,hv,hv72239737,2020-11-21T18:32:22.520Z,"13 km S of Fern Forest, Hawaii",earthquake,0.5,0.829999983,0.68,13,automatic,hv,hv
2020-11-21T18:17:01.480Z,19.2298336,-155.4056702,32.61999893,2.1400001,md,41,143,,0.109999999,hv,hv72239732,2020-11-21T18:20:04.590Z,"8 km ENE of PÄhala, Hawaii",earthquake,0.51,0.649999976,0.330000013,15,automatic,hv,hv
2020-11-21T18:08:21.690Z,19.4058342,-155.2701721,1.879999995,1.85,ml,20,54,,0.150000006,hv,hv72239717,2020-11-21T18:13:52.180Z,"5 km SW of Volcano, Hawaii",earthquake,0.26,0.230000004,0.88,12,automatic,hv,hv
2020-11-21T18:04:30.869Z,61.6835,-150.5119,46.1,2.7,ml,,,,0.46,ak,ak020ezfxv3p,2020-11-21T19:42:12.040Z,"15 km N of Susitna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-21T18:01:01.840Z,19.40699959,-155.2701721,7.289999962,1.90999997,md,24,35,,0.129999995,hv,hv72239707,2020-11-21T18:04:08.510Z,"5 km SW of Volcano, Hawaii",earthquake,0.35,0.449999988,0.579999983,17,automatic,hv,hv
2020-11-21T18:00:44.110Z,33.708,-116.7681667,15.42,1.53,ml,66,25,0.04512,0.16,ci,ci39472863,2020-11-22T04:39:30.860Z,"6km SW of Idyllwild, CA",earthquake,0.14,0.28,0.197,57,reviewed,ci,ci
2020-11-21T17:59:01.870Z,19.19316673,-155.4134979,32.56000137,2.34,ml,43,171,,0.109999999,hv,hv72239702,2020-11-21T18:04:32.410Z,"6 km E of PÄhala, Hawaii",earthquake,0.57,0.860000014,0.24,3,automatic,hv,hv
2020-11-21T17:50:53.503Z,61.1759,-139.9026,0,2.2,ml,,,,0.92,ak,ak020ezfmc6h,2020-11-21T18:00:03.229Z,"137 km WNW of Haines Junction, Canada",earthquake,,0.5,,,automatic,ak,ak
2020-11-21T17:48:20.290Z,37.5182,-117.251,2.3,1.5,ml,8,153.71,0.189,0.23,nn,nn00785583,2020-11-21T18:20:39.478Z,"21 km S of Goldfield, Nevada",earthquake,,20.6,,,automatic,nn,nn
2020-11-21T17:44:58.501Z,53.5706,-164.9661,30.94,2.6,ml,,214,0.74,0.23,us,us6000crbt,2020-11-21T19:33:05.040Z,"82 km SE of Akutan, Alaska",earthquake,4.2,18.8,0.105,12,reviewed,us,us
2020-11-21T17:32:49.640Z,38.8346672,-122.8050003,1.72,1.05,md,22,50,0.01193,0.04,nc,nc73485326,2020-11-21T17:34:27.699Z,"7km W of Cobb, CA",earthquake,0.21,0.38,0.06,5,automatic,nc,nc
2020-11-21T17:32:23.010Z,38.1813,-117.8445,7.9,0.9,ml,10,105.24,0.032,0.21,nn,nn00785581,2020-11-21T17:50:41.280Z,"32 km SE of Mina, Nevada",earthquake,,12.3,,,automatic,nn,nn
2020-11-21T17:28:03.330Z,38.8395004,-122.8256683,1.65,0.57,md,8,135,0.007722,0.01,nc,nc73485321,2020-11-21T17:52:04.763Z,"9km WNW of Cobb, CA",earthquake,0.32,1.14,,1,automatic,nc,nc
2020-11-21T17:24:38.620Z,38.0635,-117.7922,11.4,0.7,ml,8,218.64,0.088,0.17,nn,nn00785580,2020-11-21T17:33:39.856Z,"36 km NNW of Silver Peak, Nevada",earthquake,,15.3,,,automatic,nn,nn
2020-11-21T17:20:41.155Z,61.71,-148.0211,22.9,3.6,ml,,,,0.8,ak,ak020ezffvom,2020-11-22T21:26:50.835Z,"22 km WSW of Glacier View, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-11-21T17:20:35.160Z,39.5946655,-120.690834,1.11,2.19,md,8,127,0.2631,0.03,nc,nc73485316,2020-11-21T18:42:04.039Z,"19km SW of Whitehawk, CA",earthquake,0.41,6.16,0.38,6,automatic,nc,nc
2020-11-21T17:17:01.380Z,44.2926667,-115.2041667,9.14,2.26,ml,13,84,0.187,0.25,mb,mb80476964,2020-11-21T18:09:55.280Z,"22 km WNW of Stanley, Idaho",earthquake,1.05,1.71,0.326,11,reviewed,mb,mb
2020-11-21T17:09:48.708Z,61.8371,-149.9831,39.6,2.6,ml,,,,0.44,ak,ak020ezfdjgl,2020-11-21T18:49:14.040Z,"10 km NNE of Willow, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-21T16:57:51.690Z,38.1687,-117.8415,9.5,0.8,ml,12,99,0.025,0.07,nn,nn00785577,2020-11-21T17:21:41.206Z,"33 km SE of Mina, Nevada",earthquake,,5.8,,,automatic,nn,nn
2020-11-21T16:55:24.090Z,19.23883247,-155.4121704,32.04999924,2.1400001,md,45,115,,0.119999997,hv,hv72239637,2020-11-21T16:58:46.010Z,"8 km ENE of PÄhala, Hawaii",earthquake,0.56,0.720000029,1.57000005,22,automatic,hv,hv
2020-11-21T16:50:54.260Z,19.22483253,-155.4061737,32.61000061,2.43,ml,45,147,,0.140000001,hv,hv72239632,2020-11-21T21:29:08.040Z,"7 km ENE of PÄhala, Hawaii",earthquake,0.54,0.709999979,2.2,16,automatic,hv,hv
2020-11-21T16:50:08.000Z,19.17883301,-155.4663391,32.45999908,2.48,ml,45,105,,0.090000004,hv,hv72239627,2020-11-21T16:55:40.090Z,"2 km SSE of PÄhala, Hawaii",earthquake,0.51,0.870000005,2.99,10,automatic,hv,hv
2020-11-21T16:49:47.940Z,36.2106667,-89.4383333,7.77,1.13,md,10,84,0.0243,0.02,nm,nm60315522,2020-11-23T14:58:47.460Z,"7 km SE of Ridgely, Tennessee",earthquake,0.4,0.68,0.04,8,reviewed,nm,nm
2020-11-21T16:44:04.080Z,33.4998333,-116.5041667,14.33,0.81,ml,21,115,0.06173,0.15,ci,ci39472767,2020-11-22T04:47:51.428Z,"17km ESE of Anza, CA",earthquake,0.34,0.59,0.17,15,reviewed,ci,ci
2020-11-21T16:43:46.270Z,33.495,-116.5156667,12.62,1.66,ml,54,33,0.06364,0.21,ci,ci39472775,2020-11-21T16:54:51.390Z,"16km ESE of Anza, CA",earthquake,0.22,0.41,0.219,27,automatic,ci,ci
2020-11-21T16:40:15.254Z,36.90703964,-98.45550537,3.839591026,1.84,ml,12,183.9870911,0.35300839,0.54846542,ok,ok2020wxbm,2020-11-21T16:43:01.868Z,"3 km WNW of Burlington, Oklahoma",earthquake,5.80909834,3.240954845,,8,automatic,ok,ok
2020-11-21T16:35:57.860Z,33.5021667,-116.5056667,14.89,0.54,ml,18,68,0.05911,0.23,ci,ci39472759,2020-11-21T16:39:43.137Z,"17km ESE of Anza, CA",earthquake,0.45,0.7,0.114,11,automatic,ci,ci
2020-11-21T16:32:38.560Z,34.0526667,-117.2528333,16.5,1.99,ml,79,37,0.06657,0.21,ci,ci39472751,2020-11-22T03:35:12.080Z,"1km ENE of Loma Linda, CA",earthquake,0.22,0.53,0.133,25,reviewed,ci,ci
2020-11-21T16:32:13.610Z,19.23349953,-155.414505,31.51000023,1.89999998,md,33,135,,0.129999995,hv,hv72239592,2020-11-22T00:34:54.425Z,"7 km ENE of PÄhala, Hawaii",earthquake,1,0.850000024,0.939999998,3,automatic,hv,hv
2020-11-21T16:28:23.920Z,35.8211667,-117.6443333,7.38,0.66,ml,10,82,0.03844,0.08,ci,ci39472743,2020-11-21T16:32:10.077Z,"22km N of Ridgecrest, CA",earthquake,0.25,0.56,0.21,9,automatic,ci,ci
2020-11-21T16:27:15.000Z,38.166,-117.7913,8.8,1.6,ml,13,93.14,0.06,0.15,nn,nn00785575,2020-11-21T16:59:22.437Z,"37 km SE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-11-21T16:26:45.540Z,19.24016667,-155.4085,31.22,3.15,md,50,108,,0.12,hv,hv72239587,2020-11-22T16:28:07.134Z,"8 km ENE of PÄhala, Hawaii",earthquake,0.49,0.71,0.104314622,23,reviewed,hv,hv
2020-11-21T16:26:37.080Z,19.239,-155.4086667,32.21,2.07,md,51,114,,0.11,hv,hv72239582,2020-11-22T16:28:08.396Z,"8 km ENE of PÄhala, Hawaii",earthquake,0.54,0.74,0.21716735,10,reviewed,hv,hv
2020-11-21T16:26:01.320Z,33.4915,-116.51,13.24,1.21,ml,32,64,0.06812,0.2,ci,ci39472735,2020-11-22T03:34:04.350Z,"17km ESE of Anza, CA",earthquake,0.32,0.5,0.256,28,reviewed,ci,ci
2020-11-21T16:24:07.180Z,38.8339996,-122.817337,1.39,0.56,md,8,148,0.01201,0.02,nc,nc73485301,2020-11-21T16:25:43.033Z,"8km NW of The Geysers, CA",earthquake,0.46,1.27,,1,automatic,nc,nc
2020-11-21T16:23:56.930Z,19.25533295,-155.3843384,29.61000061,1.78999996,md,33,136,,0.140000001,hv,hv72239577,2020-11-21T16:26:56.890Z,"11 km ENE of PÄhala, Hawaii",earthquake,0.77,1.01999998,0.02,5,automatic,hv,hv
2020-11-21T16:23:48.870Z,38.831501,-122.8156662,1.75,0.79,md,20,46,0.009198,0.02,nc,nc73485296,2020-11-21T16:59:05.437Z,"8km NW of The Geysers, CA",earthquake,0.21,0.48,0.13,2,automatic,nc,nc
2020-11-21T16:10:12.160Z,18.0435,-66.8146,17,2.28,md,12,98,0.0941,0.13,pr,pr2020326022,2020-11-21T16:25:04.425Z,"3 km NW of Guayanilla, Puerto Rico",earthquake,0.4,0.55,0.16,9,reviewed,pr,pr
2020-11-21T16:05:30.000Z,33.4928333,-116.4693333,13.97,0.51,ml,18,75,0.04752,0.18,ci,ci39472727,2020-11-22T04:59:55.376Z,"20km ESE of Anza, CA",earthquake,0.43,0.69,0.134,5,reviewed,ci,ci
2020-11-21T15:46:12.060Z,38.1908,-117.7693,3.4,1.1,ml,10,103.94,0.058,0.17,nn,nn00785573,2020-11-21T16:17:21.228Z,"37 km SE of Mina, Nevada",earthquake,,6.5,,,automatic,nn,nn
2020-11-21T15:36:30.110Z,41.345,-122.1635,8.84,1.15,md,9,80,0.02433,0.05,nc,nc73485286,2020-11-21T20:25:05.670Z,"10km NNW of McCloud, CA",earthquake,0.31,0.74,0.152,7,reviewed,nc,nc
2020-11-21T15:36:19.032Z,57.8125,-151.7842,3.5,2.7,ml,,,,0.95,ak,ak020ezeceb3,2020-11-21T15:42:07.063Z,"37 km E of Kodiak, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-21T15:34:02.400Z,44.3578333,-115.1976667,9.71,1.87,ml,12,82,0.221,0.2,mb,mb80476944,2020-11-21T18:43:18.410Z,"25 km NW of Stanley, Idaho",earthquake,0.57,1.06,0.231,10,reviewed,mb,mb
2020-11-21T15:29:45.350Z,33.0481667,-116.4196667,10.79,0.72,ml,15,72,0.1351,0.22,ci,ci39472687,2020-11-22T03:33:36.117Z,"17km ESE of Julian, CA",earthquake,0.47,0.98,0.154,7,reviewed,ci,ci
2020-11-21T15:26:12.200Z,17.967,-66.9758,7,2.17,md,7,189,0.0685,0.18,pr,pr2020326021,2020-11-21T15:54:06.593Z,"6 km WSW of Fuig, Puerto Rico",earthquake,0.66,0.44,0.28,7,reviewed,pr,pr
2020-11-21T15:16:16.649Z,61.6168,-146.4303,21.5,3.3,ml,,,,0.7,ak,ak020eze83sy,2020-11-21T23:18:51.125Z,"45 km SSE of Nelchina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-21T15:15:05.390Z,38.8063316,-122.767334,0.54,0.52,md,15,87,0.008242,0.03,nc,nc73485281,2020-11-21T15:45:07.027Z,"3km NNW of The Geysers, CA",earthquake,0.23,0.48,0.21,4,automatic,nc,nc
2020-11-21T15:02:13.299Z,38.1377,-118.0044,10.2,1.2,ml,23,123.78,0.036,0.1173,nn,nn00785570,2020-11-21T19:45:58.673Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.23,10,reviewed,nn,nn
2020-11-21T14:47:42.930Z,32.8316667,-116.0983333,9.42,1.13,ml,19,71,0.03973,0.21,ci,ci39472679,2020-11-22T03:33:54.200Z,"15km NW of Ocotillo, CA",earthquake,0.47,0.77,0.165,14,reviewed,ci,ci
2020-11-21T14:43:30.181Z,36.28096008,-97.50746155,3.692272186,1.82,ml,42,36.67134094,0.212439522,0.316732893,ok,ok2020wwxq,2020-11-21T14:47:01.373Z,"4 km W of Lucien, Oklahoma",earthquake,1.968581866,1.679460931,,31,automatic,ok,ok
2020-11-21T14:37:59.949Z,36.28120804,-97.49952698,2.50479722,1.82,ml,38,63.68624115,0.21477671,0.463562716,ok,ok2020wwxl,2020-11-21T14:41:04.777Z,"4 km W of Lucien, Oklahoma",earthquake,2.083606925,1.724406996,,30,automatic,ok,ok
2020-11-21T14:35:12.160Z,38.8758333,-122.5491667,4.57,1.24,md,4,187,0.03329,0.07,nc,nc73485276,2020-11-21T19:59:04.508Z,"6km SE of Lower Lake, CA",earthquake,2.26,0.76,0.041,4,reviewed,nc,nc
2020-11-21T14:21:59.060Z,35.8745,-117.6735,4.03,0.74,ml,10,94,0.07561,0.09,ci,ci39472663,2020-11-21T14:25:31.786Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.69,0.233,10,automatic,ci,ci
2020-11-21T14:15:32.370Z,35.5913333,-117.3773333,10.13,1.72,ml,22,138,0.06706,0.19,ci,ci39472647,2020-11-21T14:26:13.860Z,"19km S of Trona, CA",earthquake,0.41,0.82,0.13,24,automatic,ci,ci
2020-11-21T14:11:40.440Z,44.326,-115.0428333,6.34,2.02,ml,11,76,0.129,0.23,mb,mb80476934,2020-11-21T18:49:30.810Z,"14 km NW of Stanley, Idaho",earthquake,0.59,1.32,0.162,4,reviewed,mb,mb
2020-11-21T14:03:29.690Z,39.236,-123.2235,5.24,1.12,md,7,271,0.06743,0.07,nc,nc73485266,2020-11-21T19:34:05.338Z,"4km SSW of Redwood Valley, CA",earthquake,0.64,1.16,0.083,6,reviewed,nc,nc
2020-11-21T13:51:12.310Z,37.6481667,-119.347,4.06,1.43,md,6,337,0.2498,0.07,nc,nc73485261,2020-11-21T22:07:04.240Z,"23km ESE of Yosemite Valley, CA",earthquake,1.7,31.61,0.243,3,reviewed,nc,nc
2020-11-21T13:50:04.060Z,37.6306667,-119.409,10.59,2.4,md,26,110,0.2617,0.09,nc,nc73485256,2020-11-21T22:48:04.492Z,"19km SE of Yosemite Valley, CA",earthquake,0.38,1.77,0.175,25,reviewed,nc,nc
2020-11-21T13:46:28.510Z,65.1522,-149.8555,8,1.5,ml,,,,0.48,ak,ak020ezd7ozn,2020-11-21T13:49:15.293Z,"23 km W of Minto, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-11-21T13:40:27.989Z,35.0975,-97.65716667,7.74,1.11,ml,18,181,0.114277575,0.18,ok,ok2020wwvo,2020-11-23T14:47:56.557Z,"4 km S of Blanchard, Oklahoma",earthquake,,0.7,0.31,7,reviewed,ok,ok
2020-11-21T13:39:51.360Z,38.1887,-117.7517,12.6,1.3,ml,11,81.92,0.05,0.06,nn,nn00785564,2020-11-21T13:51:21.166Z,"38 km SE of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-11-21T13:37:08.260Z,33.9900017,-117.0908356,12.53,0.84,ml,26,100,0.1382,0.19,ci,ci39472639,2020-11-21T13:40:57.427Z,"4km W of Calimesa, CA",earthquake,0.48,2.06,0.167,5,automatic,ci,ci
2020-11-21T13:20:46.080Z,38.1728,-117.8502,7,1.5,ml,19,67.94,0.011,0.13,nn,nn00785561,2020-11-21T13:41:03.014Z,Nevada,earthquake,,0.9,,,automatic,nn,nn
2020-11-21T13:13:29.530Z,33.416,-116.3708333,10.1,0.81,ml,24,90,0.07406,0.21,ci,ci39472623,2020-11-22T03:32:34.315Z,"18km N of Borrego Springs, CA",earthquake,0.31,0.72,0.115,19,reviewed,ci,ci
2020-11-21T12:55:25.900Z,37.6268333,-119.3656667,4.56,1.67,md,11,283,0.2274,0.06,nc,nc73485251,2020-11-21T21:17:04.945Z,"23km SE of Yosemite Valley, CA",earthquake,0.79,31.61,0.171,10,reviewed,nc,nc
2020-11-21T12:53:07.260Z,37.6253333,-119.3665,2.47,1.6,md,12,278,0.2281,0.07,nc,nc73485246,2020-11-21T21:42:07.092Z,"23km SE of Yosemite Valley, CA",earthquake,0.58,31.61,0.094,10,reviewed,nc,nc
2020-11-21T12:50:32.520Z,19.14333344,-155.7061615,6.179999828,2.27999997,md,30,131,,0.330000013,hv,hv72239437,2020-11-21T12:53:39.150Z,"10 km NE of Hawaiian Ocean View, Hawaii",earthquake,0.96,1.22000003,1.51999998,10,automatic,hv,hv
2020-11-21T12:49:37.040Z,37.631,-119.4056667,13.61,2.55,md,24,110,0.2591,0.08,nc,nc73485241,2020-11-21T23:03:06.586Z,"20km SE of Yosemite Valley, CA",earthquake,0.34,1.32,0.174,26,reviewed,nc,nc
2020-11-21T12:12:02.150Z,19.40016747,-155.2621613,0.560000002,1.97,ml,15,64,,0.239999995,hv,hv72239387,2020-11-21T12:17:35.880Z,"5 km SSW of Volcano, Hawaii",earthquake,0.27,0.360000014,0.44,14,automatic,hv,hv
2020-11-21T12:11:57.690Z,38.199,-117.7258,11.4,1.4,ml,18,153.81,0.131,0.06,nn,nn00785552,2020-11-21T12:50:49.040Z,"39 km ESE of Mina, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-11-21T12:10:52.090Z,38.1527,-117.8707,5.6,1.3,ml,10,76.09,0.005,0.01,nn,nn00785551,2020-11-21T12:50:40.894Z,"33 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-21T12:08:43.170Z,35.615,-117.4268333,10.01,1.14,ml,20,124,0.1032,0.23,ci,ci39472599,2020-11-21T12:12:19.166Z,"17km S of Searles Valley, CA",earthquake,0.46,1.12,0.2,15,automatic,ci,ci
2020-11-21T12:08:28.360Z,33.0663333,-115.5746667,10.86,1.18,ml,13,69,0.02865,0.26,ci,ci39472591,2020-11-21T12:12:02.315Z,"5km NE of Westmorland, CA",earthquake,0.67,0.93,0.214,15,automatic,ci,ci
2020-11-21T12:07:49.000Z,33.488,-116.5001667,12.89,0.7,ml,31,68,0.07154,0.19,ci,ci39472583,2020-11-21T12:11:24.788Z,"18km ESE of Anza, CA",earthquake,0.29,0.51,0.242,20,automatic,ci,ci
2020-11-21T11:56:07.730Z,17.9373,-66.955,11,1.8,md,5,266,0.0948,0.11,pr,pr2020326020,2020-11-21T12:12:02.673Z,"6 km SW of GuÃ¡nica, Puerto Rico",earthquake,1,0.56,0.47,5,reviewed,pr,pr
2020-11-21T11:45:14.930Z,38.1708,-117.7975,7.9,1.2,ml,12,79.07,0.023,0.26,nn,nn00785544,2020-11-21T11:52:01.098Z,"36 km SE of Mina, Nevada",earthquake,,1.8,,,automatic,nn,nn
2020-11-21T11:43:53.330Z,17.868,-66.8801,14,2.7,md,15,247,0.1071,0.08,pr,pr2020326019,2020-11-21T14:03:09.723Z,"11 km SSE of GuÃ¡nica, Puerto Rico",earthquake,0.58,0.75,0.14,13,reviewed,pr,pr
2020-11-21T11:37:07.760Z,38.1635,-117.8398,5.7,1.1,ml,12,139.96,0.026,0.06,nn,nn00785542,2020-11-21T11:46:20.904Z,"34 km SE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-11-21T11:35:18.670Z,44.3276667,-115.0181667,3.52,1.73,ml,12,57,0.125,0.18,mb,mb80476924,2020-11-21T15:00:21.240Z,"13 km NNW of Stanley, Idaho",earthquake,0.39,0.99,0.231,9,reviewed,mb,mb
2020-11-21T11:26:59.000Z,35.6583333,-117.5451667,10.13,1.49,ml,20,90,0.1627,0.14,ci,ci39472567,2020-11-21T11:30:48.831Z,"12km ENE of Ridgecrest, CA",earthquake,0.29,0.96,0.148,21,automatic,ci,ci
2020-11-21T11:19:16.650Z,40.1146667,-121.623,12.79,1.27,md,14,112,0.08337,0.16,nc,nc73485231,2020-11-21T19:08:05.180Z,"26km N of Forest Ranch, CA",earthquake,0.68,1.5,0.157,10,reviewed,nc,nc
2020-11-21T11:16:04.310Z,17.9475,-67.099,11,2.81,md,17,240,0.059,0.17,pr,pr2020326018,2020-11-21T11:40:01.473Z,"6 km WSW of La Parguera, Puerto Rico",earthquake,0.71,0.38,0.33,15,reviewed,pr,pr
2020-11-21T11:12:29.020Z,51.583,-178.0728333,8.34,1.63,ml,18,193,,0.25,av,av91146531,2020-11-22T21:57:17.350Z,"104 km WSW of Adak, Alaska",earthquake,0.62,0.87,0.307134108,19,reviewed,av,av
2020-11-21T11:07:37.960Z,19.40233333,-155.2671667,0.2,2.61,ml,24,33,,0.08,hv,hv72239332,2020-11-23T04:01:30.940Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.016660176,3,reviewed,hv,hv
2020-11-21T11:07:01.270Z,19.41600037,-155.2598267,-0.150000006,2.53,ml,11,125,,0.230000004,hv,hv72239327,2020-11-21T11:12:38.900Z,"4 km SW of Volcano, Hawaii",earthquake,0.31,0.379999995,0.44,14,automatic,hv,hv
2020-11-21T11:07:00.230Z,19.4015,-155.2671667,0.01,1.85,ml,26,38,,0.1,hv,hv72239322,2020-11-23T04:10:32.980Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.206722355,11,reviewed,hv,hv
2020-11-21T11:04:16.960Z,17.9731,-66.92,9,2.14,md,9,182,0.0408,0.09,pr,pr2020326017,2020-11-21T11:15:56.561Z,"1 km W of GuÃ¡nica, Puerto Rico",earthquake,0.33,0.4,0.29,9,reviewed,pr,pr
2020-11-21T10:39:01.458Z,68.2723,-160.4846,7,2,ml,,,,0.86,ak,ak020ezbdu5z,2020-11-21T10:51:18.643Z,"102 km ENE of Red Dog Mine, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-21T10:33:29.910Z,19.51566696,-155.6516724,-3.299999952,1.73,ml,31,72,,0.239999995,hv,hv72239292,2020-11-21T10:38:59.410Z,"23 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.280000001,0.84,3,automatic,hv,hv
2020-11-21T10:23:54.260Z,17.9193,-66.9541,11,2.61,md,14,232,0.0934,0.11,pr,pr2020326016,2020-11-21T10:51:39.841Z,"7 km SW of GuÃ¡nica, Puerto Rico",earthquake,0.55,0.42,0.26,12,reviewed,pr,pr
2020-11-21T10:18:33.130Z,61.2151,-148.8893,25.9,2.7,ml,,,,0.57,ak,ak020ezb9eds,2020-11-22T06:58:42.788Z,"27 km S of Knik River, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-11-21T10:15:20.090Z,18.013,-66.7571,13,2.18,md,14,141,0.1278,0.17,pr,pr2020326015,2020-11-21T10:32:50.778Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.69,0.32,0.36,11,reviewed,pr,pr
2020-11-21T10:05:30.950Z,38.2128,-117.7848,8.5,1,ml,16,105.81,0.026,0.05,nn,nn00785536,2020-11-21T10:35:00.633Z,"34 km SE of Mina, Nevada",earthquake,,2.8,,,automatic,nn,nn
2020-11-21T09:58:17.130Z,33.9363333,-116.7295,15.66,0.89,ml,27,58,0.117,0.2,ci,ci39472551,2020-11-21T10:01:53.028Z,"6km ENE of Cabazon, CA",earthquake,0.32,0.86,0.142,27,automatic,ci,ci
2020-11-21T09:55:10.060Z,38.208,-117.7147,8.1,1.4,ml,21,143.29,0.026,0.14,nn,nn00785532,2020-11-21T10:04:03.287Z,"39 km ESE of Mina, Nevada",earthquake,,3.3,,,automatic,nn,nn
2020-11-21T09:54:58.060Z,33.4933333,-116.7796667,3.66,0.74,ml,33,32,0.02567,0.19,ci,ci39472543,2020-11-21T09:58:37.007Z,"10km NE of Aguanga, CA",earthquake,0.21,0.58,0.12,23,automatic,ci,ci
2020-11-21T09:47:50.350Z,37.6386667,-118.9291667,5.64,1,md,20,61,0.02463,0.05,nc,nc73485206,2020-11-21T17:32:56.307Z,"4km E of Mammoth Lakes, CA",earthquake,0.25,0.6,0.28,17,reviewed,nc,nc
2020-11-21T09:46:11.500Z,33.986,-116.8265,17.11,0.67,ml,18,96,0.05143,0.19,ci,ci39472527,2020-11-21T09:49:59.832Z,"8km NE of Banning, CA",earthquake,0.48,1.13,0.096,17,automatic,ci,ci
2020-11-21T09:41:33.146Z,63.9503,-149.0119,1.1,1.8,ml,,,,0.75,ak,ak020ezaswci,2020-11-21T09:47:02.030Z,"9 km SE of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-21T09:38:06.110Z,37.6383333,-118.9305,5.71,0.79,md,21,63,0.02566,0.05,nc,nc73485196,2020-11-21T17:31:04.633Z,"4km E of Mammoth Lakes, CA",earthquake,0.22,0.43,0.244,18,reviewed,nc,nc
2020-11-21T09:33:54.420Z,38.8339996,-122.8191681,1.64,0.56,md,8,154,0.01275,0.01,nc,nc73485191,2020-11-21T10:33:06.294Z,"8km NW of The Geysers, CA",earthquake,0.38,0.82,,1,automatic,nc,nc
2020-11-21T09:32:25.620Z,35.8501667,-117.701,6.5,1.05,ml,17,69,0.06647,0.18,ci,ci39472519,2020-11-21T09:35:57.850Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.77,0.162,13,automatic,ci,ci
2020-11-21T09:24:01.160Z,44.3263333,-115.014,3.57,1.69,ml,12,57,0.122,0.21,mb,mb80476919,2020-11-21T15:08:39.420Z,"13 km NNW of Stanley, Idaho",earthquake,0.46,1.18,0.287,10,reviewed,mb,mb
2020-11-21T09:18:39.570Z,46.88866667,-121.9963333,11.61,0.74,ml,15,158,0.02898,0.12,uw,uw61692202,2020-11-21T18:54:11.230Z,"14 km N of Ashford, Washington",earthquake,0.41,0.34,0.212822834,5,reviewed,uw,uw
2020-11-21T09:16:58.380Z,19.42383385,-155.2769928,4.170000076,1.74000001,md,11,148,,0.180000007,hv,hv72239222,2020-11-21T09:22:54.700Z,"4 km WSW of Volcano, Hawaii",earthquake,1.03,1.05999994,1.08000004,8,automatic,hv,hv
2020-11-21T09:09:24.670Z,38.8256683,-122.8553314,2.06,0.58,md,11,63,0.002227,0.01,nc,nc73485181,2020-11-21T09:36:04.977Z,"10km WNW of The Geysers, CA",earthquake,0.33,0.86,,1,automatic,nc,nc
2020-11-21T09:09:07.270Z,17.9291,-66.9503,10,2.97,md,19,216,0.0847,0.1,pr,pr2020326012,2020-11-21T22:05:17.145Z,"6 km SW of GuÃ¡nica, Puerto Rico",earthquake,0.56,0.65,0.24,18,reviewed,pr,pr
2020-11-21T09:04:12.730Z,18.2176,-66.3206,20,2.38,md,7,120,0.2954,0.21,pr,pr2020326014,2020-11-21T10:24:06.746Z,"3 km NNW of Barranquitas, Puerto Rico",earthquake,0.84,1.53,0.1,6,reviewed,pr,pr
2020-11-21T09:02:53.856Z,64.7391,-148.2332,15,0.6,ml,,,,0.62,ak,ak020ezakl0y,2020-11-21T09:14:38.806Z,"15 km SW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
